1.518612540989154214e+00, -5.622497983286229850e-01, 0.000000000000000000e+00
2.462896270150634337e-01, -4.994133781369048952e-01, 0.000000000000000000e+00
1.968790284141289648e-01, 2.123124630875889915e-02, 0.000000000000000000e+00
1.691549636092427145e+00, -3.468106433855897008e-01, 0.000000000000000000e+00
2.957002256160000675e-01, 2.276937697958325013e-01, 0.000000000000000000e+00
1.481554592038451190e+00, -5.173666410488243494e-01, 0.000000000000000000e+00
1.716254935392896419e+00, -4.186236950332672957e-01, 0.000000000000000000e+00
1.308617496935178481e+00, -1.672780142663952418e-01, 0.000000000000000000e+00
2.259771520003186485e+00, -6.250862185203411858e-01, 0.000000000000000000e+00
1.061564503930499503e+00, -8.854085307431729390e-01, 0.000000000000000000e+00
1.358028095536112811e+00, -1.583013828104353204e-01, 0.000000000000000000e+00
1.382733394836580088e+00, -7.687123218156965976e-01, 0.000000000000000000e+00
9.256853577779275977e-01, -5.442965354167035308e-01, 0.000000000000000000e+00
2.160950322801315604e+00, -5.442965354167035308e-01, 0.000000000000000000e+00
1.703902285742662892e+00, -4.186236950332672957e-01, 0.000000000000000000e+00
7.774535619751220539e-01, -4.724834837690257139e-01, 0.000000000000000000e+00
1.605081088540791789e+00, -3.737405377534688822e-01, 0.000000000000000000e+00
1.024506554979798700e+00, -6.879226387120590536e-01, 0.000000000000000000e+00
1.469201942388217663e+00, -6.699693758001395993e-01, 0.000000000000000000e+00
7.898062116253556919e-01, 6.855019740497786396e-01, 0.000000000000000000e+00
1.308617496935178481e+00, -6.340628499763009129e-01, 0.000000000000000000e+00
-8.723191354125074681e-02, 1.313866175966958982e+00, 0.000000000000000000e+00
8.762747591769931566e-01, -4.276003264892270783e-01, 0.000000000000000000e+00
-1.860531107431218634e-01, -6.609927443441798722e-01, 0.000000000000000000e+00
6.168691165220806516e-01, -4.724834837690257139e-01, 0.000000000000000000e+00
6.099988226155701743e-02, -2.570443288259925407e-01, 0.000000000000000000e+00
4.809899703695086903e-01, -5.083900095928646223e-01, 0.000000000000000000e+00
3.698161235174039496e-01, -5.532731668726632579e-01, 0.000000000000000000e+00
1.073917153580733252e+00, -3.916938006653883364e-01, 0.000000000000000000e+00
1.259206898334241709e+00, -5.891796926965021663e-01, 0.000000000000000000e+00
9.009800584774604326e-01, -7.507590589037771434e-01, 0.000000000000000000e+00
7.156903137239517543e-01, -6.071329556084216206e-01, 0.000000000000000000e+00
8.392168102262901330e-01, -4.545302208571062597e-01, 0.000000000000000000e+00
9.380380074281612357e-01, -7.238291645358979620e-01, 0.000000000000000000e+00
6.292217661723142896e-01, -4.814601152249854410e-01, 0.000000000000000000e+00
5.921638172216133755e-01, -4.724834837690257139e-01, 0.000000000000000000e+00
3.451108242169345641e-01, -6.250862185203411858e-01, 0.000000000000000000e+00
6.099988226155701743e-02, -6.161095870643814587e-01, 0.000000000000000000e+00
8.570518156202425186e-02, -7.507590589037771434e-01, 0.000000000000000000e+00
1.506259891338920687e+00, 1.484422173630194131e+00, 0.000000000000000000e+00
6.909850144234845892e-01, -5.622497983286229850e-01, 0.000000000000000000e+00
5.056952696699759109e-01, 1.349772701790797891e+00, 0.000000000000000000e+00
1.086269803230969000e+00, -4.006704321213480635e-01, 0.000000000000000000e+00
2.957002256160000675e-01, 1.475445542174234070e+00, 0.000000000000000000e+00
6.099988226155701743e-02, -5.083900095928646223e-01, 0.000000000000000000e+00
1.493907241688687160e+00, 1.529305330909992433e+00, 0.000000000000000000e+00
1.703902285742662892e+00, 1.125356915391804824e+00, 0.000000000000000000e+00
1.110975102531436276e+00, -5.891796926965021663e-01, 0.000000000000000000e+00
1.358028095536112811e+00, -2.839742231938715555e-01, 0.000000000000000000e+00
1.160385701132370606e+00, -5.442965354167035308e-01, 0.000000000000000000e+00
6.099988226155701743e-02, -5.442965354167035308e-01, 0.000000000000000000e+00
1.024506554979798700e+00, -6.161095870643814587e-01, 0.000000000000000000e+00
1.012153905329565173e+00, -5.263432725047840766e-01, 0.000000000000000000e+00
9.503906570783948737e-01, -3.916938006653883364e-01, 0.000000000000000000e+00
9.133327081276939596e-01, -5.981563241524618935e-01, 0.000000000000000000e+00
6.909850144234845892e-01, -5.442965354167035308e-01, 0.000000000000000000e+00
1.506259891338920687e+00, -5.712264297845827121e-01, 0.000000000000000000e+00
3.574634738671681466e-01, -3.288573804736701911e-01, 0.000000000000000000e+00
8.886274088272267946e-01, -8.135954790954953442e-01, 0.000000000000000000e+00
-7.789802939543485349e-01, -1.253450420437521640e+00, 1.000000000000000000e+00
-8.283908925552829761e-01, -1.109824317142166006e+00, 1.000000000000000000e+00
-4.454587533980321479e-01, -8.764318992872132119e-01, 1.000000000000000000e+00
8.268641605760564950e-01, -9.751748453027702102e-01, 1.000000000000000000e+00
-7.789802939543485349e-01, -1.082894422774286936e+00, 1.000000000000000000e+00
-1.026033286959025181e+00, -7.956422161835757789e-01, 1.000000000000000000e+00
-7.789802939543485349e-01, -1.011081371126609119e+00, 1.000000000000000000e+00
1.351157801629586930e-01, -1.190614000245803661e+00, 1.000000000000000000e+00
-7.789802939543485349e-01, -1.046987896950448027e+00, 1.000000000000000000e+00
4.192267221183384462e-01, -1.253450420437521640e+00, 1.000000000000000000e+00
-9.766226883580886309e-01, -1.029034634038528573e+00, 1.000000000000000000e+00
-8.778014911562196376e-01, -6.520161128882201451e-01, 1.000000000000000000e+00
1.061564503930499503e+00, -7.417824274478174162e-01, 1.000000000000000000e+00
6.045164668718470136e-01, -6.071329556084216206e-01, 1.000000000000000000e+00
-1.311601563984686643e-02, -5.981563241524618935e-01, 1.000000000000000000e+00
-1.285438929613935466e+00, -1.118800948598125844e+00, 1.000000000000000000e+00
-1.656018419120952823e+00, -4.096470635773077906e-01, 1.000000000000000000e+00
3.629458296108759030e-02, -1.289356946261360548e+00, 1.000000000000000000e+00
-1.433670725416743341e+00, 4.969927134746244257e-01, 1.000000000000000000e+00
-8.283908925552829761e-01, -1.208567263157723115e+00, 1.000000000000000000e+00
-3.713428554966304862e-01, 1.376702596158677183e+00, 1.000000000000000000e+00
-1.236028331013001136e+00, -1.271403683349441094e+00, 1.000000000000000000e+00
-3.466375561961610452e-01, -4.724834837690257139e-01, 1.000000000000000000e+00
-1.137207133811130033e+00, -1.082894422774286936e+00, 1.000000000000000000e+00
6.099988226155701743e-02, 1.367725964702717345e+00, 1.000000000000000000e+00
